t_sv,abs_sv,v_sv,au_sv,y_sv,c_sv
0,-0.002677766779857057,24.405124893933742,-0.002677766779857057,-0.08674450438476494,1.9400465610897635,0.028501826599040585
1,-0.002677766779857057,-0.002677766779857057,-0.002677766779857057,-0.10199728701191901,1.1562548075842716,0.07079605424382507
2,17.103684609392673,14.07192298815272,-0.002677766779857057,-0.05366544458631771,1.7763613020795401,0.06708408862463397
3,-0.002677766779857057,-0.002677766779857057,-0.002677766779857057,-0.09124998039363448,2.0891964918124097,-0.002677766779857057
4,-0.002677766779857057,-0.002677766779857057,-0.002677766779857057,-0.1079791572748127,0.36571335456611337,0.5856293574275723
5,-0.002677766779857057,7.028082928453375,6.847819221512608,-0.0994515450157464,2.026795585687798,-0.002677766779857057
6,-0.002677766779857057,12.230155564436826,-0.002677766779857057,-0.10832033982383323,1.080043263557476,-0.002677766779857057
7,-0.002677766779857057,-0.002677766779857057,-0.002677766779857057,-0.11897913030410419,-0.27447439185964545,1.0237799099169917
8,17.069087641044884,14.076926390704031,-0.002677766779857057,-0.05617488610339806,1.857224714681003,0.4208676432283836
9,8.148173249367037,7.0735249421867525,-0.002677766779857057,-0.07921988349064737,-0.628649479247074,0.03506707587637061
10,-0.002677766779857057,24.494165743575326,-0.002677766779857057,-0.08694191932358224,1.8817552295610847,-0.002677766779857057
11,-0.002677766779857057,12.232695781737872,-0.002677766779857057,-0.10474870646105758,1.1459684811103188,0.0646867933773223
12,-0.002677766779857057,-0.002677766779857057,-0.002677766779857057,-0.11120161505962518,-0.19574933162001137,0.9108725212839582
13,8.128551727018387,19.36134244611795,-0.002677766779857057,-0.07601609263793423,0.3750111219523621,-0.002677766779857057
14,-0.002677766779857057,-0.002677766779857057,-0.002677766779857057,-0.09124998039363448,2.0891964918124097,-0.002677766779857057
15,-0.002677766779857057,12.446976360006543,-0.002677766779857057,-0.10640649241086053,0.37499799357888475,0.6859853535876717
16,-0.002677766779857057,12.18005125252515,-0.002677766779857057,-0.1083971484320506,1.6012294646396223,0.2761487417064245
17,-0.002677766779857057,24.494165743575326,-0.002677766779857057,-0.08694191932358224,1.8817552295610847,-0.002677766779857057
18,8.759921284082445,19.31182539425766,-0.002677766779857057,-0.06688869332361627,-0.13351482567088988,-0.002677766779857057
19,13.319729509828656,-0.002677766779857057,-0.002677766779857057,-0.07882996158393867,-0.43301711159424944,-0.002677766779857057
