t_sv,abs_sv,v_sv,au_sv,y_sv,c_sv
0,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11982785370010222,0.8637081681272265,0.4396404019824391
1,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10189588297527467,1.5282380365185455,-0.0072725905216823135
2,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11218560688805468,0.7498113457891982,0.021529227428734643
3,14.22134003163512,-0.0072725905216823135,-0.0072725905216823135,-0.08102363606669939,1.2015301634764022,-0.0072725905216823135
4,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.109540298161298,0.8006149139092463,0.1275071938480353
5,-0.0072725905216823135,12.40322262351281,-0.0072725905216823135,-0.09360771605410699,1.9549257374309608,-0.0072725905216823135
6,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.09491847949944147,2.0989119786804773,0.0038208888351783563
7,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10954029816129858,0.5720417477273155,0.22028303234630367
8,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11089942985165398,0.33254067229066814,0.2915859843929561
9,14.04514070693095,-0.0072725905216823135,-0.0072725905216823135,-0.09200798773787591,0.45554394472887616,0.4095637459720442
10,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10954029816129858,0.5720417477273155,0.22028303234630367
11,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10089506743297427,1.5848884979052633,0.1723470251317621
12,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10530263809700575,0.32154217264995394,0.32390268670526845
13,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.09832424961249941,1.5783396649178245,0.0442683804819346
14,-0.0072725905216823135,12.479294351365843,-0.0072725905216823135,-0.09607822530559351,1.4991840172318174,0.02249986788980089
15,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10189588297527467,1.5282380365185455,-0.0072725905216823135
16,13.971056844418356,-0.0072725905216823135,-0.0072725905216823135,-0.08186099786687423,-0.5831507595082814,0.3037988577259522
17,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11447106321442983,0.21140565240832865,-0.006652087320209314
18,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11208816803441835,0.32212170202996765,0.4069191828267503
19,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10923741948050096,1.0996568930423696,0.02165896680897757
20,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.0956254249473183,-0.3821700053827031,0.29647765605572063
21,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11311193152407444,0.30253329522674416,-0.0072725905216823135
22,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10330533639846884,-0.33392557702893855,0.6174423880216058
23,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10954029816129858,0.5719435662833483,0.2743187484664365
24,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11311193152407444,0.30253329522674416,-0.0072725905216823135
25,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10773814804193489,1.137483598645253,0.11466007071111288
26,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.09891383082169665,-0.3356739104169152,0.3453098170797743
27,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11311193152407444,0.3326205404145749,0.022814654666148588
28,-0.0072725905216823135,12.537302097060827,-0.0072725905216823135,-0.10234083175100232,0.31698372781290485,0.26262339444568183
29,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11311193152407444,0.4906903519780782,0.01596248233034044
30,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11218560688805528,0.5069545970383413,0.033666069994941004
31,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11218560688805586,0.3560930165025607,0.09534972898234233
32,-0.0072725905216823135,12.47723873307255,-0.0072725905216823135,-0.09379644264421047,1.5194630125849087,0.04421820584722854
33,-0.0072725905216823135,12.557628753170304,-0.0072725905216823135,-0.10507565830916986,0.25725798783143117,0.06072308650326049
34,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10954029816129858,0.5770668630220506,0.10377833597865009
35,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10659211075374546,1.1384617689050438,0.06190318527598867
36,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.09944691759114536,-0.2990055227399265,0.5525742234577518
37,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11218560688805528,0.3454061528527635,0.037039609708674114
38,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10923741948050096,1.1201251738573141,0.04356659022825878
39,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11016374411652012,1.0875881840900143,0.009590257856621895
40,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.09491847949944147,2.0989119786804773,0.0038208888351783563
41,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10530263809700753,0.30485639196411723,0.367479546345684
42,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.09491847949944147,2.0989119786804773,0.0038208888351783563
43,-0.0072725905216823135,12.477288907707258,-0.0072725905216823135,-0.09700454994161192,1.469411558820335,-0.0072725905216823135
44,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.11311193152407266,0.25491003960287334,-0.0072725905216823135
45,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10954029816129858,0.5731850571962341,0.09989653015283355
46,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.09827073367407617,-0.39962367330753196,0.2583285471367015
47,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10189588297527467,1.5441105281608714,0.008599901120643535
48,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.09832424961249941,1.5752828841777118,0.0412115997418212
49,-0.0072725905216823135,12.542365897594067,-0.0072725905216823135,-0.10234083175100209,0.7751915203443742,0.07974734041306189
50,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.10954029816129858,0.3502242437551241,0.3079104241670568
51,-0.0072725905216823135,-0.0072725905216823135,-0.0072725905216823135,-0.09584480413546063,2.087818499323617,-0.0072725905216823135
52,-0.0072725905216823135,12.422681454441546,-0.0072725905216823135,-0.10597180045468964,0.26256093048103973,0.8860469377218082
