t_sv,abs_sv,v_sv,au_sv,y_sv,c_sv
0,0.001949759741727064,0.001949759741727064,11.98063930711264,-0.10358815637235044,2.104904737945941,0.001949759741727064
1,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10778220137067092,0.18731215196873782,0.001949759741727064
2,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11342169401989406,0.7329660833552015,0.001949759741727064
3,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10220564547109517,1.5727962741965655,0.017822251384052912
4,0.001949759741727064,12.210636738195626,0.001949759741727064,-0.11208792228650491,0.7209234978038976,0.001949759741727064
5,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11342169401989466,0.5099200002732253,0.03245792537247579
6,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10161520568481504,-0.7451006951266359,0.018991752431627873
7,0.001949759741727064,12.329939492362277,0.001949759741727064,-0.09753113060068021,1.5291546577623718,0.03221064475665599
8,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.1138227110625234,0.36381534776164176,0.4715661385539446
9,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10220564547109517,1.5569237825542395,0.001949759741727064
10,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.1012793208350772,1.584690797307137,0.029716774494625103
11,0.001949759741727064,19.283139128476048,6.838156477590291,-0.1025288270870172,1.4878293480516926,0.03682709696381245
12,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10220564547109517,1.5727962741965655,0.017822251384052912
13,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.1124953693838749,0.7753284642795824,0.04575148327044509
14,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10675843788101602,0.28868071235032094,0.42026999535392834
15,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.1138545010742309,0.25194746662987505,0.04554505648625214
16,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11385450107423208,0.2721047794425661,0.06570236929894335
17,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10690187324956568,1.1812685186147083,0.07542358076540918
18,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10204145223495746,-0.7230266937996573,0.04106575375860603
19,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11086920861114978,1.6144353753905696,0.6137566365914089
20,0.001949759741727064,12.302061146362067,0.001949759741727064,-0.11174636634861267,1.1863242895528243,0.45321108548700983
21,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10204145223495746,-0.7002713292365506,0.06382111832171293
22,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09845712830055042,-0.12914249535783107,0.27877493191834973
23,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10202876166332626,-0.2288646157036276,0.001949759741727064
24,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09522824199526081,2.125303682199705,0.013043239098587142
25,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09845712830054983,0.028917697768259625,0.27694059418417305
26,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.1124953693838761,0.2895176864431565,0.038990385903516035
27,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10161520568481504,-0.7426465061859039,0.001949759741727064
28,0.001949759741727064,12.281741197997421,0.001949759741727064,-0.12094294655234208,0.5266891435195471,0.8562184669817363
29,0.001949759741727064,12.352417145596657,0.001949759741727064,-0.1077111574977781,0.4768615139628401,0.03609170075400455
30,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09311602003795283,2.155410953278769,0.04458985278198865
31,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.1124953693838761,0.2895176864431565,0.038990385903516035
32,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10220564547109517,1.5569237825542395,0.001949759741727064
33,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09258293326850531,2.141116214002535,0.02885577090141685
34,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10985006065711822,0.40973109002465297,0.1115805338611396
35,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11342169401989466,0.5099200002732253,0.03245792537247579
36,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10964732797511267,0.031846916145110406,1.4003577593638958
37,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10220564547109517,1.5727962741965655,0.017822251384052912
38,0.001949759741727064,12.369457928150066,0.001949759741727064,-0.10816420139456347,0.19377380873270672,0.001949759741727064
39,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09522824199526081,2.125303682199705,0.013043239098587142
40,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11242087847759367,0.8481256080803672,0.29421233629771854
41,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10220564547109517,1.5569237825542395,0.001949759741727064
42,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.1112091923474754,0.3052764359656533,0.22040383748441947
43,0.001949759741727064,7.020010407351959,6.838037591242354,-0.09890920967668958,2.03918319522057,0.001949759741727064
44,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09615456663127937,2.114210202842845,0.001949759741727064
45,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11723709655924115,0.8797458405757996,0.3488640758456067
46,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09372897055669475,2.1525396502032406,0.041718549706459086
47,8.671492656287342,7.127492080364553,0.001949759741727064,-0.08192745288918324,0.42637497241639716,0.3125344950911954
48,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10954718197632236,1.138165597526023,0.03088131707238695
49,0.001949759741727064,12.38701749554496,0.001949759741727064,-0.09315294656403787,-0.18606051378052618,0.04674809411770342
50,0.001949759741727064,12.360415896161074,0.001949759741727064,-0.10771115749777774,0.2764799227636081,0.001949759741727064
51,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11478082571025006,0.2104120156911596,0.0025702629431994715
52,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09593518744314089,-0.40906231645013064,0.3154007749411842
53,0.001949759741727064,12.357818010560413,0.001949759741727064,-0.10383664545420603,1.1279594750322146,0.05376229533906019
54,0.001949759741727064,0.001949759741727064,11.96123656885272,-0.11889293747324525,0.7551280211664841,0.02433041352695538
55,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10220564547109517,1.5569237825542395,0.001949759741727064
56,0.001949759741727064,0.001949759741727064,11.96506287239716,-0.1153213041104704,0.8181627251116522,0.08880446007646041
57,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10892542863172582,1.6433891809503536,0.40536683336845847
58,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10220564547109517,1.5569237825542395,0.001949759741727064
59,0.001949759741727064,24.408367348959004,0.001949759741727064,-0.1008448714919196,1.4726336604676398,0.022539378451837067
60,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11249536938387668,0.25330659832022917,0.04554505648625096
61,0.001949759741727064,12.35972085661432,0.001949759741727064,-0.10413952413500299,0.7947818412177076,0.14649115672164037
62,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11342169401989584,0.2111506441800426,0.001949759741727064
63,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10737224047705583,1.6615829720068995,0.28371200102521205
64,0.001949759741727064,12.271866770835095,0.001949759741727064,-0.08925726944886521,2.0275073529305865,0.03155281008391316
65,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11342169401989466,0.23358707800256737,0.02438619356425183
66,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10202876166332449,-0.06897008484336038,0.001949759741727064
67,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09615456663127937,2.114210202842845,0.001949759741727064
68,0.001949759741727064,0.001949759741727064,11.952013058629783,-0.10271887347566412,-0.6159795220083597,0.02610186675540908
69,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.1098500606571194,0.8145551375411577,0.08497815653202068
70,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10685587673465176,0.27430604242389417,0.14411804849613574
71,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09615456663127937,2.114210202842845,0.001949759741727064
72,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10421056800789508,0.2855281286020854,0.27726878820590056
73,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11342169401989406,0.2783159540780045,0.026349310934026704
74,0.001949759741727064,12.36855184035649,0.001949759741727064,-0.10771115749777833,0.19422685262949188,0.001949759741727064
75,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10161520568481681,-0.7075613940535463,0.001949759741727064
76,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10737224047705583,1.6615829720068995,0.28371200102521205
77,0.001949759741727064,0.001949759741727064,11.96634341739643,-0.1277026684203189,0.8969722313918224,0.5120670379570517
78,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.1124953693838749,0.7753284642795824,0.04575148327044509
79,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11478082571025124,0.2097915124896872,0.001949759741727064
80,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09908057425577017,-0.33483579147481934,0.001949759741727064
81,0.001949759741727064,12.269169731652598,0.001949759741727064,-0.09282890281163973,1.9979043025884007,0.001949759741727064
82,0.001949759741727064,12.330406621885116,0.001949759741727064,-0.10392775667059237,1.157557128310669,0.24179640124822474
83,0.001949759741727064,12.385581149489258,0.001949759741727064,-0.09020475915648354,-0.4925657065206442,0.0132948680471315
84,0.001949759741727064,12.353896352161087,0.001949759741727064,-0.10771115749777774,0.2317474467846683,0.011971444404093923
85,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09815424961975339,-0.24938329111244426,0.26450531193492816
86,0.001949759741727064,12.35691876652517,0.001949759741727064,-0.10678483286175952,0.2609608210612816,0.04262416128504406
87,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.10202876166332449,-0.06897008484336038,0.001949759741727064
88,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11652026788874655,0.8773603371707043,0.34647857244051095
89,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11249536938387668,0.25330659832022917,0.04554505648625096
90,8.625849207494714,7.08987808201118,0.001949759741727064,-0.07133076262171385,1.6000984761662453,0.16442368711508534
91,0.001949759741727064,24.329737457004377,0.001949759741727064,-0.09239787283865675,1.966025887686739,0.03664181808238539
92,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11342169401989584,0.2111506441800426,0.001949759741727064
93,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11239793053023857,0.34724737864484284,0.3381810530898092
94,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.09858049616989639,-0.5769300041231931,0.10944421413860302
95,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.1124953693838749,0.7753284642795824,0.04575148327044509
96,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11249536938387668,0.3084207350104276,0.10065919317644934
97,0.001949759741727064,0.001949759741727064,0.001949759741727064,-0.11537196392902575,0.6227552165868658,0.4056903408956524
